doc_date,doc_no,source_tx_type,tx_type_name,customer,customer_class,region_manager,warehouse,material_code,material_name,brand,tax_included_amount,batch_no,shipping_channel,audit_date,creator,sales_out_qty,dispatch_qty,invoiced_qty,tx_type,audit_time,remark,source_doc_tx_type,entry_method,tax_included_unit_price,source_doc_no
2026-03-20,SO-00001563,04,正常出库,客户013,A类,大区经理5,WH-002-次仓,SKU-0019,物料-18,Brand J,5329.72,B20260320-1563,直营,2026-03-24,员工6,19,6,15,XSCK01,2026-03-24 09:00:00,正常,DDCK01,,280.69,SRC-00001563
2026-05-29,SO-00001564,03,调拨出库,客户019,B类,大区经理3,WH-003-电商仓,SKU-0021,物料-14,Brand D,47919.09,B20260529-1564,零售,2026-05-30,员工10,77,14,86,XSCK03,2026-05-30 11:00:00,样品,DDCK02,调拨,165.85,
2026-04-20,SO-00001565,03,报损出库,客户012,A类,大区经理4,WH-002-次仓,SKU-0012,物料-03,Brand J,42748.23,B20260420-1565,零售,2026-04-20,员工9,99,27,45,XSCK02,2026-04-20 13:00:00,,DDCK02,调拨,130.45,
2026-04-05,SO-00001566,01,调拨出库,客户048,A类,大区经理3,WH-002-次仓,SKU-0010,物料-29,Brand B,4016.77,B20260405-1566,批发,2026-04-08,员工5,68,38,35,XSCK02,2026-04-08 18:00:00,促销,,普通,84.66,SRC-00001566
2026-03-16,SO-00001567,04,退货出库,客户025,A类,大区经理2,WH-002-次仓,SKU-0013,物料-15,Brand B,36017.38,B20260316-1567,直营,2026-03-17,员工7,33,19,89,XSCK02,2026-03-17 12:00:00,正常,DDCK02,普通,166.98,
2026-03-22,SO-00001568,01,退货出库,客户035,B类,大区经理5,WH-003-电商仓,SKU-0029,物料-27,Brand K,17444.24,B20260322-1568,直营,2026-03-24,员工4,22,37,65,XSCK03,2026-03-24 08:00:00,样品,DDCK02,普通,311.56,
2026-05-09,SO-00001569,02,正常出库,客户012,C类,大区经理5,WH-003-电商仓,SKU-0030,物料-05,Brand G,49743.01,B20260509-1569,直营,2026-05-12,员工6,65,4,43,XSCK02,2026-05-12 16:00:00,,DDCK01,调拨,486.09,SRC-00001569
2026-06-07,SO-00001570,01,退货出库,客户030,C类,大区经理5,WH-003-电商仓,SKU-0022,物料-27,Brand I,15189.69,B20260607-1570,零售,2026-06-10,员工6,11,58,4,XSCK03,2026-06-10 16:00:00,促销,DDCK02,调拨,283.47,
2026-05-29,SO-00001571,01,调拨出库,客户005,A类,大区经理5,WH-001-主仓,SKU-0023,物料-24,Brand C,12013.05,B20260529-1571,电商,2026-06-01,员工4,16,90,28,XSCK03,2026-06-01 10:00:00,,DDCK02,,271.03,
2026-04-18,SO-00001572,03,报损出库,客户034,B类,大区经理1,WH-001-主仓,SKU-0020,物料-22,Brand B,28437.74,B20260418-1572,直营,2026-04-22,员工6,68,9,3,XSCK03,2026-04-22 11:00:00,样品,DDCK02,普通,27.28,SRC-00001572
2026-05-22,SO-00001573,01,退货出库,客户022,A类,大区经理1,WH-003-电商仓,SKU-0023,物料-03,Brand K,41772.8,B20260522-1573,直营,2026-05-25,员工8,93,40,98,XSCK01,2026-05-25 11:00:00,,DDCK01,普通,421.65,
2026-03-16,SO-00001574,04,正常出库,客户039,B类,大区经理4,WH-001-主仓,SKU-0015,物料-22,Brand E,9706.69,B20260316-1574,电商,2026-03-16,员工5,44,15,85,XSCK02,2026-03-16 17:00:00,正常,DDCK01,调拨,31.97,
2026-04-28,SO-00001575,03,调拨出库,客户013,A类,大区经理5,WH-001-主仓,SKU-0026,物料-07,Brand F,35499.2,B20260428-1575,批发,2026-05-01,员工2,88,4,48,XSCK03,2026-05-01 15:00:00,促销,DDCK02,普通,454.05,SRC-00001575
2026-06-09,SO-00001576,01,正常出库,客户047,B类,大区经理2,WH-001-主仓,SKU-0003,物料-06,Brand A,3164.19,B20260609-1576,直营,2026-06-13,员工9,9,90,71,XSCK02,2026-06-13 13:00:00,促销,DDCK01,调拨,273.95,
2026-03-29,SO-00001577,02,退货出库,客户003,B类,大区经理4,WH-003-电商仓,SKU-0023,物料-26,Brand E,45954.84,B20260329-1577,电商,2026-04-01,员工4,72,52,84,XSCK02,2026-04-01 09:00:00,,DDCK01,,92.55,
2026-05-20,SO-00001578,01,退货出库,客户020,C类,大区经理5,WH-002-次仓,SKU-0020,物料-22,Brand J,4145.64,B20260520-1578,直营,2026-05-22,员工4,78,18,7,XSCK01,2026-05-22 11:00:00,,,,231.34,SRC-00001578
2026-04-17,SO-00001579,01,正常出库,客户031,A类,大区经理1,WH-003-电商仓,SKU-0029,物料-01,Brand J,45720.15,B20260417-1579,零售,2026-04-19,员工7,79,53,51,XSCK02,2026-04-19 08:00:00,正常,DDCK02,普通,497.54,
2026-05-10,SO-00001580,01,调拨出库,客户005,C类,大区经理2,WH-003-电商仓,SKU-0013,物料-19,Brand I,24591.28,B20260510-1580,电商,2026-05-14,员工10,62,59,68,XSCK03,2026-05-14 10:00:00,,,,159.49,
2026-04-28,SO-00001581,03,退货出库,客户024,C类,大区经理4,WH-001-主仓,SKU-0008,物料-07,Brand I,22459.75,B20260428-1581,零售,2026-04-28,员工10,86,99,20,XSCK03,2026-04-28 11:00:00,样品,DDCK02,普通,142.04,SRC-00001581
2026-05-27,SO-00001582,04,报损出库,客户040,B类,大区经理2,WH-001-主仓,SKU-0025,物料-04,Brand G,48668.02,B20260527-1582,电商,2026-05-27,员工6,15,54,26,XSCK02,2026-05-27 15:00:00,,DDCK02,普通,67.82,
2026-04-08,SO-00001583,02,退货出库,客户033,A类,大区经理5,WH-002-次仓,SKU-0007,物料-12,Brand G,49520.17,B20260408-1583,批发,2026-04-09,员工4,6,41,37,XSCK02,2026-04-09 10:00:00,促销,,调拨,302.6,
2026-05-19,SO-00001584,01,调拨出库,客户008,B类,大区经理3,WH-002-次仓,SKU-0024,物料-20,Brand I,32543.89,B20260519-1584,零售,2026-05-23,员工6,1,60,4,XSCK01,2026-05-23 12:00:00,样品,,调拨,53.72,SRC-00001584
2026-05-27,SO-00001585,04,退货出库,客户024,B类,大区经理2,WH-002-次仓,SKU-0008,物料-23,Brand C,6443.25,B20260527-1585,直营,2026-05-30,员工3,20,93,84,XSCK03,2026-05-30 08:00:00,正常,DDCK02,普通,385.34,
2026-05-31,SO-00001586,04,正常出库,客户050,B类,大区经理2,WH-002-次仓,SKU-0018,物料-25,非自营-158,25357.89,B20260531-1586,电商,2026-06-04,员工7,36,88,60,XSCK02,2026-06-04 11:00:00,,,,460.42,
2026-04-20,SO-00001587,03,退货出库,客户020,A类,大区经理1,WH-003-电商仓,SKU-0009,物料-30,Brand L,26505.24,B20260420-1587,直营,2026-04-21,员工6,2,4,7,XSCK02,2026-04-21 09:00:00,,,,466.62,SRC-00001587
2026-04-25,SO-00001588,02,退货出库,客户016,A类,大区经理5,WH-002-次仓,SKU-0006,物料-27,非自营-158,25770.88,B20260425-1588,批发,2026-04-29,员工3,70,85,85,XSCK03,2026-04-29 11:00:00,样品,DDCK01,普通,62.88,
2026-05-12,SO-00001589,03,调拨出库,客户050,B类,大区经理2,WH-003-电商仓,SKU-0027,物料-29,Brand B,28517.64,B20260512-1589,电商,2026-05-16,员工1,2,39,17,XSCK02,2026-05-16 12:00:00,正常,DDCK02,普通,283.55,
2026-05-08,SO-00001590,04,正常出库,客户012,A类,大区经理5,WH-001-主仓,SKU-0004,物料-29,Brand G,1034.36,B20260508-1590,批发,2026-05-09,员工10,3,7,3,XSCK01,2026-05-09 10:00:00,正常,DDCK01,,57.58,SRC-00001590
2026-05-17,SO-00001591,04,调拨出库,客户013,B类,大区经理1,WH-002-次仓,SKU-0015,物料-18,Brand I,35590.24,B20260517-1591,电商,2026-05-17,员工5,7,23,3,XSCK02,2026-05-17 13:00:00,,DDCK02,,290.29,
2026-05-06,SO-00001592,04,退货出库,客户045,A类,大区经理5,WH-001-主仓,SKU-0005,物料-09,Brand G,35648.48,B20260506-1592,零售,2026-05-09,员工10,84,85,36,XSCK02,2026-05-09 19:00:00,,DDCK01,调拨,409.34,
2026-04-20,SO-00001593,03,报损出库,客户042,A类,大区经理1,WH-001-主仓,SKU-0026,物料-19,Brand E,5861.94,B20260420-1593,直营,2026-04-21,员工2,64,63,14,XSCK01,2026-04-21 09:00:00,,DDCK02,调拨,273.52,SRC-00001593
2026-04-20,SO-00001594,02,退货出库,客户039,C类,大区经理1,WH-003-电商仓,SKU-0005,物料-22,Brand L,28554.95,B20260420-1594,零售,2026-04-22,员工7,41,65,37,XSCK01,2026-04-22 12:00:00,样品,DDCK01,,437.31,
2026-06-10,SO-00001595,01,调拨出库,客户025,B类,大区经理4,WH-002-次仓,SKU-0007,物料-04,Brand I,28461.22,B20260610-1595,零售,2026-06-10,员工7,54,41,26,XSCK01,2026-06-10 11:00:00,正常,DDCK02,调拨,402.82,
2026-05-27,SO-00001596,03,报损出库,客户046,C类,大区经理5,WH-003-电商仓,SKU-0030,物料-01,非自营-159,34154.28,B20260527-1596,零售,2026-05-29,员工4,41,89,84,XSCK03,2026-05-29 12:00:00,促销,DDCK01,调拨,145.51,SRC-00001596
2026-04-13,SO-00001597,04,调拨出库,客户032,C类,大区经理3,WH-001-主仓,SKU-0009,物料-09,Brand A,4361.34,B20260413-1597,零售,2026-04-13,员工6,5,95,47,XSCK02,2026-04-13 16:00:00,样品,,普通,318.75,
2026-03-17,SO-00001598,03,调拨出库,客户024,B类,大区经理4,WH-002-次仓,SKU-0007,物料-27,Brand C,31362.52,B20260317-1598,电商,2026-03-20,员工1,89,44,45,XSCK02,2026-03-20 13:00:00,,DDCK02,调拨,13.63,
2026-06-07,SO-00001599,04,正常出库,客户048,B类,大区经理1,WH-001-主仓,SKU-0009,物料-15,Brand E,14109.52,B20260607-1599,直营,2026-06-10,员工2,82,45,45,XSCK01,2026-06-10 14:00:00,样品,,调拨,204.06,SRC-00001599
2026-03-30,SO-00001600,01,报损出库,客户047,A类,大区经理3,WH-001-主仓,SKU-0020,物料-22,Brand C,25399.45,B20260330-1600,电商,2026-04-03,员工6,63,69,47,XSCK03,2026-04-03 18:00:00,,DDCK01,普通,126.6,
2026-05-30,SO-00001601,01,退货出库,客户044,B类,大区经理2,WH-002-次仓,SKU-0010,物料-08,Brand A,38688.85,B20260530-1601,电商,2026-06-01,员工2,1,95,58,XSCK01,2026-06-01 15:00:00,样品,DDCK02,,469.19,
2026-04-20,SO-00001602,02,调拨出库,客户009,C类,大区经理2,WH-002-次仓,SKU-0030,物料-15,Brand C,35311.73,B20260420-1602,电商,2026-04-20,员工4,25,51,3,XSCK02,2026-04-20 16:00:00,样品,DDCK01,调拨,208.64,SRC-00001602
2026-05-09,SO-00001603,04,退货出库,客户040,C类,大区经理4,WH-002-次仓,SKU-0026,物料-15,Brand G,6033.26,B20260509-1603,零售,2026-05-12,员工4,81,65,74,XSCK03,2026-05-12 12:00:00,样品,DDCK01,调拨,330.49,
2026-05-09,SO-00001604,02,正常出库,客户050,B类,大区经理3,WH-003-电商仓,SKU-0004,物料-18,非自营-160,29600.12,B20260509-1604,批发,2026-05-10,员工10,46,54,18,XSCK03,2026-05-10 15:00:00,促销,,,368.67,
2026-04-28,SO-00001605,02,正常出库,客户023,C类,大区经理5,WH-003-电商仓,SKU-0006,物料-07,Brand J,48458.91,B20260428-1605,零售,2026-05-01,员工9,15,56,56,XSCK02,2026-05-01 09:00:00,,DDCK02,调拨,388.87,SRC-00001605
2026-04-21,SO-00001606,01,报损出库,客户050,A类,大区经理3,WH-001-主仓,SKU-0024,物料-22,Brand A,7922.79,B20260421-1606,电商,2026-04-22,员工10,69,94,18,XSCK03,2026-04-22 17:00:00,样品,DDCK01,,370.53,
2026-03-24,SO-00001607,03,正常出库,客户013,C类,大区经理4,WH-002-次仓,SKU-0014,物料-18,Brand F,42660.06,B20260324-1607,零售,2026-03-24,员工7,17,82,90,XSCK03,2026-03-24 16:00:00,样品,,普通,151.69,
2026-04-25,SO-00001608,03,正常出库,客户032,A类,大区经理5,WH-001-主仓,SKU-0009,物料-16,Brand B,35157.15,B20260425-1608,直营,2026-04-28,员工7,21,72,41,XSCK01,2026-04-28 09:00:00,促销,,,346.17,SRC-00001608
2026-06-08,SO-00001609,02,退货出库,客户050,C类,大区经理5,WH-001-主仓,SKU-0001,物料-02,Brand F,38722.77,B20260608-1609,直营,2026-06-11,员工1,53,90,91,XSCK03,2026-06-11 19:00:00,正常,,,279.01,
2026-05-03,SO-00001610,01,正常出库,客户015,A类,大区经理2,WH-001-主仓,SKU-0017,物料-04,Brand F,14169.72,B20260503-1610,零售,2026-05-03,员工5,55,40,4,XSCK01,2026-05-03 12:00:00,样品,,,302.71,
2026-04-22,SO-00001611,04,正常出库,客户036,A类,大区经理3,WH-001-主仓,SKU-0013,物料-20,Brand F,14465.66,B20260422-1611,零售,2026-04-25,员工3,87,58,47,XSCK03,2026-04-25 13:00:00,样品,DDCK01,普通,10.4,SRC-00001611
2026-05-13,SO-00001612,03,调拨出库,客户049,B类,大区经理5,WH-001-主仓,SKU-0024,物料-16,Brand K,45310.37,B20260513-1612,批发,2026-05-14,员工3,10,15,24,XSCK01,2026-05-14 11:00:00,正常,DDCK01,,136.55,
2026-04-07,SO-00001613,02,正常出库,客户005,A类,大区经理4,WH-002-次仓,SKU-0027,物料-03,Brand J,18055.62,B20260407-1613,零售,2026-04-10,员工6,81,19,66,XSCK01,2026-04-10 15:00:00,样品,DDCK01,,466.04,
2026-04-18,SO-00001614,03,调拨出库,客户022,B类,大区经理2,WH-003-电商仓,SKU-0007,物料-24,Brand H,3244.47,B20260418-1614,零售,2026-04-20,员工4,57,10,25,XSCK03,2026-04-20 17:00:00,样品,DDCK02,普通,152.14,SRC-00001614
2026-05-10,SO-00001615,03,正常出库,客户016,C类,大区经理5,WH-002-次仓,SKU-0009,物料-30,Brand K,30069.78,B20260510-1615,批发,2026-05-14,员工8,65,88,73,XSCK01,2026-05-14 10:00:00,样品,DDCK02,调拨,224.63,
2026-03-18,SO-00001616,04,正常出库,客户041,C类,大区经理3,WH-002-次仓,SKU-0011,物料-23,Brand I,6328.4,B20260318-1616,零售,2026-03-19,员工4,37,16,87,XSCK02,2026-03-19 18:00:00,,,调拨,101.47,
2026-03-16,SO-00001617,01,报损出库,客户010,C类,大区经理2,WH-002-次仓,SKU-0003,物料-02,Brand J,39850.15,B20260316-1617,零售,2026-03-18,员工8,7,43,61,XSCK02,2026-03-18 12:00:00,,DDCK01,,77.92,SRC-00001617
2026-04-25,SO-00001618,04,报损出库,客户024,A类,大区经理3,WH-003-电商仓,SKU-0026,物料-03,Brand G,32123.15,B20260425-1618,零售,2026-04-25,员工4,76,31,92,XSCK03,2026-04-25 09:00:00,,,普通,112.25,
2026-05-08,SO-00001619,01,调拨出库,客户018,C类,大区经理3,WH-003-电商仓,SKU-0012,物料-26,非自营-161,43748.85,B20260508-1619,零售,2026-05-09,员工3,40,16,6,XSCK03,2026-05-09 10:00:00,正常,DDCK01,普通,281.29,
2026-04-11,SO-00001620,03,正常出库,客户049,C类,大区经理3,WH-003-电商仓,SKU-0021,物料-25,Brand I,39263.38,B20260411-1620,零售,2026-04-15,员工5,50,80,43,XSCK03,2026-04-15 15:00:00,,DDCK02,,460.32,SRC-00001620
2026-04-03,SO-00001621,02,退货出库,客户018,B类,大区经理2,WH-002-次仓,SKU-0003,物料-29,Brand A,5694.47,B20260403-1621,电商,2026-04-07,员工5,1,28,86,XSCK02,2026-04-07 18:00:00,,,,169.84,
2026-04-22,SO-00001622,04,报损出库,客户007,B类,大区经理5,WH-003-电商仓,SKU-0015,物料-05,Brand I,19115.43,B20260422-1622,零售,2026-04-22,员工10,20,62,26,XSCK03,2026-04-22 12:00:00,促销,DDCK01,调拨,168.47,
2026-03-21,SO-00001623,01,退货出库,客户004,C类,大区经理1,WH-001-主仓,SKU-0021,物料-02,Brand L,38750.56,B20260321-1623,批发,2026-03-21,员工10,31,20,41,XSCK03,2026-03-21 10:00:00,正常,DDCK01,调拨,286.43,SRC-00001623
2026-04-12,SO-00001624,03,报损出库,客户026,C类,大区经理5,WH-003-电商仓,SKU-0010,物料-19,Brand I,20925.34,B20260412-1624,零售,2026-04-13,员工1,68,35,72,XSCK01,2026-04-13 12:00:00,正常,DDCK01,,184.8,
2026-05-03,SO-00001625,01,报损出库,客户005,A类,大区经理2,WH-002-次仓,SKU-0001,物料-24,Brand A,48621.04,B20260503-1625,电商,2026-05-06,员工8,90,59,55,XSCK03,2026-05-06 16:00:00,正常,,普通,456.1,
2026-04-10,SO-00001626,01,正常出库,客户016,A类,大区经理1,WH-002-次仓,SKU-0014,物料-20,非自营-162,36813.45,B20260410-1626,批发,2026-04-10,员工8,12,9,2,XSCK02,2026-04-10 10:00:00,,DDCK02,,195.15,SRC-00001626
2026-04-19,SO-00001627,01,报损出库,客户035,C类,大区经理1,WH-001-主仓,SKU-0027,物料-30,Brand J,873.45,B20260419-1627,批发,2026-04-22,员工8,22,10,12,XSCK02,2026-04-22 19:00:00,正常,DDCK01,普通,250.32,
2026-04-11,SO-00001628,03,退货出库,客户026,B类,大区经理1,WH-003-电商仓,SKU-0020,物料-02,Brand L,44011.29,B20260411-1628,零售,2026-04-13,员工10,1,45,69,XSCK03,2026-04-13 17:00:00,促销,,调拨,271.36,
2026-06-01,SO-00001629,02,报损出库,客户018,C类,大区经理4,WH-003-电商仓,SKU-0006,物料-02,Brand E,5130.16,B20260601-1629,直营,2026-06-05,员工4,1,82,58,XSCK02,2026-06-05 14:00:00,样品,DDCK01,,393.21,SRC-00001629
2026-03-13,SO-00001630,02,调拨出库,客户029,A类,大区经理2,WH-001-主仓,SKU-0002,物料-22,Brand K,7112.13,B20260313-1630,电商,2026-03-16,员工9,3,15,37,XSCK01,2026-03-16 15:00:00,,,普通,286.31,
2026-05-28,SO-00001631,02,正常出库,客户023,B类,大区经理4,WH-002-次仓,SKU-0029,物料-24,Brand K,36751.17,B20260528-1631,直营,2026-06-01,员工10,76,30,84,XSCK01,2026-06-01 12:00:00,样品,DDCK02,调拨,127.19,
2026-05-27,SO-00001632,01,正常出库,客户014,B类,大区经理1,WH-002-次仓,SKU-0023,物料-23,Brand B,43261.93,B20260527-1632,零售,2026-05-30,员工3,21,48,82,XSCK03,2026-05-30 10:00:00,样品,DDCK01,,70.75,SRC-00001632
2026-03-23,SO-00001633,03,调拨出库,客户015,A类,大区经理4,WH-003-电商仓,SKU-0008,物料-20,Brand K,26863.85,B20260323-1633,电商,2026-03-25,员工7,13,96,88,XSCK03,2026-03-25 18:00:00,,,,469.51,
2026-04-19,SO-00001634,01,调拨出库,客户049,C类,大区经理4,WH-003-电商仓,SKU-0001,物料-18,Brand D,14523.58,B20260419-1634,直营,2026-04-19,员工6,61,40,67,XSCK01,2026-04-19 13:00:00,,DDCK01,调拨,402.77,
2026-05-16,SO-00001635,02,调拨出库,客户033,C类,大区经理2,WH-003-电商仓,SKU-0029,物料-25,非自营-163,17630.65,B20260516-1635,电商,2026-05-18,员工9,13,91,85,XSCK01,2026-05-18 19:00:00,正常,,,21.25,SRC-00001635
2026-03-24,SO-00001636,02,报损出库,客户025,C类,大区经理3,WH-003-电商仓,SKU-0004,物料-20,非自营-163,17210.18,B20260324-1636,零售,2026-03-24,员工4,82,91,68,XSCK03,2026-03-24 10:00:00,促销,DDCK02,调拨,412.55,
2026-04-26,SO-00001637,03,正常出库,客户021,A类,大区经理4,WH-003-电商仓,SKU-0027,物料-25,非自营-163,16401.24,B20260426-1637,电商,2026-04-26,员工4,33,83,0,XSCK02,2026-04-26 16:00:00,,DDCK02,普通,299.39,
2026-04-07,SO-00001638,01,调拨出库,客户017,B类,大区经理4,WH-002-次仓,SKU-0004,物料-21,Brand I,12221.19,B20260407-1638,零售,2026-04-11,员工6,6,74,49,XSCK03,2026-04-11 09:00:00,样品,,,264.26,SRC-00001638
2026-03-28,SO-00001639,04,报损出库,客户023,A类,大区经理1,WH-002-次仓,SKU-0029,物料-14,Brand F,30482.47,B20260328-1639,直营,2026-03-30,员工8,25,44,80,XSCK03,2026-03-30 10:00:00,,DDCK02,调拨,15.99,
2026-05-10,SO-00001640,04,调拨出库,客户043,C类,大区经理1,WH-002-次仓,SKU-0005,物料-28,Brand K,45030.23,B20260510-1640,电商,2026-05-13,员工3,23,46,72,XSCK03,2026-05-13 14:00:00,促销,DDCK01,调拨,392.62,
2026-05-14,SO-00001641,02,退货出库,客户017,A类,大区经理1,WH-002-次仓,SKU-0030,物料-15,Brand J,15423.41,B20260514-1641,批发,2026-05-16,员工8,88,6,8,XSCK03,2026-05-16 17:00:00,,DDCK02,普通,107.05,SRC-00001641
2026-06-07,SO-00001642,03,退货出库,客户014,B类,大区经理5,WH-001-主仓,SKU-0028,物料-12,Brand J,9416.05,B20260607-1642,零售,2026-06-11,员工8,26,24,52,XSCK03,2026-06-11 15:00:00,样品,DDCK01,,366.71,
2026-04-15,SO-00001643,01,正常出库,客户029,A类,大区经理4,WH-002-次仓,SKU-0028,物料-11,Brand F,41945.03,B20260415-1643,电商,2026-04-15,员工7,4,73,87,XSCK03,2026-04-15 12:00:00,,DDCK02,调拨,17.78,
2026-05-20,SO-00001644,01,报损出库,客户020,C类,大区经理1,WH-001-主仓,SKU-0020,物料-11,非自营-164,37114.99,B20260520-1644,批发,2026-05-24,员工7,35,91,9,XSCK03,2026-05-24 12:00:00,,DDCK02,调拨,400.21,SRC-00001644
2026-06-02,SO-00001645,02,退货出库,客户030,B类,大区经理2,WH-002-次仓,SKU-0009,物料-30,非自营-164,46548.77,B20260602-1645,批发,2026-06-03,员工5,75,7,83,XSCK02,2026-06-03 12:00:00,促销,DDCK01,调拨,21.29,
2026-04-10,SO-00001646,02,退货出库,客户019,A类,大区经理5,WH-003-电商仓,SKU-0023,物料-07,Brand K,8359.43,B20260410-1646,批发,2026-04-11,员工2,25,6,80,XSCK03,2026-04-11 11:00:00,,DDCK02,,125.59,
2026-05-21,SO-00001647,01,报损出库,客户039,A类,大区经理3,WH-003-电商仓,SKU-0013,物料-12,Brand C,7298.14,B20260521-1647,批发,2026-05-24,员工2,20,33,76,XSCK01,2026-05-24 16:00:00,,DDCK01,,141.46,SRC-00001647
2026-05-24,SO-00001648,01,调拨出库,客户013,B类,大区经理4,WH-003-电商仓,SKU-0018,物料-16,Brand L,27117.33,B20260524-1648,零售,2026-05-28,员工10,1,85,28,XSCK03,2026-05-28 13:00:00,正常,DDCK01,普通,87.18,
2026-05-13,SO-00001649,02,报损出库,客户018,B类,大区经理4,WH-001-主仓,SKU-0017,物料-05,Brand J,30760.24,B20260513-1649,电商,2026-05-16,员工8,94,38,35,XSCK02,2026-05-16 19:00:00,,DDCK02,普通,245.72,
2026-04-08,SO-00001650,01,调拨出库,客户023,C类,大区经理2,WH-002-次仓,SKU-0025,物料-02,Brand I,24060.65,B20260408-1650,批发,2026-04-11,员工6,68,44,86,XSCK01,2026-04-11 15:00:00,样品,DDCK02,普通,149.01,SRC-00001650
2026-05-10,SO-00001651,04,退货出库,客户046,B类,大区经理3,WH-002-次仓,SKU-0001,物料-22,Brand I,29988.44,B20260510-1651,电商,2026-05-11,员工8,23,17,26,XSCK03,2026-05-11 15:00:00,,DDCK01,,496.71,
2026-05-29,SO-00001652,02,退货出库,客户033,C类,大区经理3,WH-001-主仓,SKU-0022,物料-16,Brand H,9100.95,B20260529-1652,电商,2026-06-01,员工3,99,31,17,XSCK03,2026-06-01 12:00:00,促销,,调拨,294.18,
2026-04-17,SO-00001653,01,退货出库,客户039,A类,大区经理5,WH-001-主仓,SKU-0015,物料-23,Brand I,24032.73,B20260417-1653,直营,2026-04-18,员工1,22,37,17,XSCK01,2026-04-18 19:00:00,促销,DDCK02,,287.57,SRC-00001653
2026-04-02,SO-00001654,02,正常出库,客户040,C类,大区经理4,WH-001-主仓,SKU-0002,物料-30,Brand F,32938.82,B20260402-1654,电商,2026-04-02,员工6,95,11,8,XSCK03,2026-04-02 16:00:00,样品,DDCK02,,118.23,
2026-05-18,SO-00001655,03,正常出库,客户018,A类,大区经理1,WH-001-主仓,SKU-0016,物料-15,Brand K,21692.05,B20260518-1655,零售,2026-05-22,员工2,62,92,66,XSCK02,2026-05-22 09:00:00,样品,,,210.26,
2026-03-31,SO-00001656,02,正常出库,客户009,B类,大区经理2,WH-001-主仓,SKU-0020,物料-11,Brand I,34004.42,B20260331-1656,零售,2026-04-03,员工9,1,5,6,XSCK03,2026-04-03 15:00:00,样品,,普通,70.75,SRC-00001656
2026-05-18,SO-00001657,02,报损出库,客户033,A类,大区经理2,WH-003-电商仓,SKU-0022,物料-29,非自营-165,22614.44,B20260518-1657,批发,2026-05-19,员工5,59,64,57,XSCK02,2026-05-19 10:00:00,促销,DDCK02,调拨,383.64,
